Date,SP 500 Change %,UST 2yr Change %,UST 10yr Change %,Euro Bond Vol.,Euro Bond Change %,Gold Vol.,Gold Change %,Crude Oil Vol.,Crude Oil Change %,Dollar Index Vol.,Dollar Index Change %,VIX Change %,UST 10yr Direction
2014-01-28,0.0061,0.0,0.0007,692.45,-0.0006,0.02,-0.01,206.49,0.0177,13.15,0.0006,-0.093,1
2014-01-30,0.0113,-0.0225,0.0067,961.6,0.0023,45.28,-0.0158,199.42,0.0089,24.07,0.0076,-0.0035,1
2014-01-31,-0.0065,-0.0432,-0.0197,1.08,0.0045,5.82,-0.0017,253.46,-0.0075,23.5,0.0026,0.0648,0
2014-02-03,-0.0228,-0.1061,-0.0333,748.68,0.001,2.91,0.0164,293.31,-0.0109,20.22,-0.0036,0.1646,0
2014-02-04,0.0076,0.0533,0.021,657.09,-0.0003,1.75,-0.0069,204.28,0.0079,14.22,0.0014,-0.1087,1
2014-02-05,-0.002,0.0,0.0144,921.89,0.0006,1.62,0.0045,237.67,0.002,24.51,-0.0012,0.044,1
2014-02-06,0.0124,0.0253,0.0124,964.3,-0.0051,0.27,0.0002,234.28,0.0047,28.1,-0.0016,-0.1363,1
2014-02-07,0.0133,-0.0525,-0.0067,937.33,0.0035,0.44,0.0045,270.41,0.0209,20.86,-0.003,-0.1126,0
2014-02-10,0.0016,0.0117,-0.0055,392.63,-0.0013,0.74,0.0091,251.13,0.0018,10.59,-0.0004,-0.002,0
2014-02-11,0.0111,0.0772,0.0214,602.95,-0.0001,0.56,0.012,233.93,-0.0012,24.07,-0.0003,-0.0491,1
2014-02-12,-0.0003,0.0239,0.0136,702.09,-0.0033,0.14,0.004,318.69,0.0043,18.61,0.0005,-0.0145,1
2014-02-13,0.0058,-0.0816,-0.0105,725.29,0.0043,0.88,0.0039,221.72,-0.0002,25.28,-0.0045,-0.0112,0
2014-02-14,0.0048,0.0,0.004,563.65,-0.0013,0.31,0.0143,229.78,-0.0005,17.48,-0.0025,-0.0403,1
2014-02-18,0.0012,-0.0524,-0.0143,772.16,0.0008,0.37,-0.0029,177.37,0.0183,17.2,-0.0017,0.0221,0
2014-02-19,-0.0065,0.0563,0.0111,781.14,0.0013,0.19,-0.0031,116.16,0.0086,17.97,0.0017,0.1175,1
2014-02-20,0.006,0.0125,0.0047,890.21,-0.0032,0.12,-0.0027,36.26,-0.0038,19.57,0.0016,-0.0458,1
2014-02-21,-0.0019,-0.0155,-0.0073,605.98,0.0029,0.17,0.0052,173.26,-0.007,13.85,-0.0006,-0.0074,0
2014-02-24,0.0062,0.0119,0.0014,460.86,-0.0013,0.09,0.0109,177.86,0.0061,11.98,-0.0006,-0.0307,1
2014-02-25,-0.0013,-0.0124,-0.0139,582.1,0.002,0.29,0.0035,187.22,-0.0096,16.55,-0.0007,-0.0394,0
2014-02-26,0.0,0.0314,-0.0137,809.54,0.0034,0.06,-0.011,196.52,0.0075,22.71,0.0037,0.0497,0
2014-02-27,0.0049,-0.0091,-0.0101,896.17,0.0042,0.37,0.0026,196.49,-0.0019,19.97,-0.002,-0.0216,0
2014-02-28,0.0028,0.0,0.0038,1.09,-0.0048,0.24,-0.0077,178.28,0.0019,30.16,-0.0073,-0.0028,1
2014-03-03,-0.0074,0.0,-0.002,1.04,0.0053,0.23,0.0217,295.82,0.0227,22.93,0.0046,0.1429,0
2014-03-04,0.0153,0.0918,0.0376,920.89,-0.0026,0.08,-0.0091,210.01,-0.0152,15.66,0.0012,-0.1187,1
2014-03-05,-0.0001,0.012,0.0026,200.58,-0.0004,0.03,0.0018,267.84,-0.0182,15.26,-0.0008,-0.0149,1
2014-03-06,0.0017,0.0237,0.0114,15.39,-0.0016,0.06,0.0086,291.85,0.0011,35.47,-0.0056,0.023,1
2014-03-07,0.0005,0.0812,0.0186,753.31,-0.0154,0.1,-0.0101,226.15,0.01,26.14,0.0007,-0.007,1
2014-03-10,-0.0005,-0.0115,-0.0038,559.94,0.0017,0.1,0.0025,225.29,-0.0142,19.69,0.0006,0.0064,0
2014-03-11,-0.0051,0.0136,-0.0032,771.09,-0.0011,0.05,0.0038,294.2,-0.0108,21.54,-0.0004,0.0423,0
2014-03-12,0.0003,-0.0107,-0.0137,836.91,0.0036,0.06,0.0177,416.93,-0.0204,33.36,-0.0015,-0.0223,0
2014-03-13,-0.0117,-0.0757,-0.0318,908.39,0.0043,0.02,0.0014,268.07,0.0021,26.54,0.0002,0.1209,0
2014-03-14,-0.0028,0.0117,0.0042,1.02,0.0001,0.09,0.005,226.3,0.007,14.41,-0.0024,0.0986,1
2014-03-17,0.0096,0.0602,0.0205,578.49,-0.0015,0.03,-0.0044,227.39,-0.0082,1.43,-0.0016,-0.1223,1
2014-03-18,0.0072,-0.0331,-0.0074,716.25,0.0001,0.04,-0.0101,192.51,0.0165,16.75,0.0029,-0.0716,0
2014-03-19,-0.0061,0.2051,0.037,712.16,-0.0021,0.06,-0.013,110.32,0.0067,25.76,0.0074,0.0413,1
2014-03-20,0.006,0.0024,0.0,891.77,-0.0039,0.07,-0.0081,33.88,-0.0094,28.09,0.0027,-0.0397,0
2014-03-21,-0.0029,0.0118,-0.0097,415.16,0.0008,0.0,0.0041,191.29,0.0003,20.16,-0.0011,0.0331,0
2014-03-24,-0.0049,-0.0086,-0.0098,731.42,0.0036,0.1,-0.0186,151.71,0.0014,18.28,-0.0023,0.006,0
2014-03-25,0.0044,-0.0183,0.0073,854.26,0.0015,0.05,0.0002,217.01,-0.0041,17.64,0.0001,-0.0709,1
2014-03-26,-0.007,0.0396,-0.0204,617.35,0.0012,0.0,-0.0061,211.37,0.0108,11.94,0.001,0.0649,0
2014-03-28,0.0046,0.0089,0.0149,666.14,-0.0018,65.49,-0.0007,166.33,0.0039,12.67,0.001,-0.0144,1
2014-03-31,0.0079,-0.0854,-0.002,768.86,-0.0014,4.12,-0.008,167.57,-0.0009,21.11,-0.001,-0.0368,0
2014-04-01,0.007,0.0284,0.0132,516.15,-0.0012,0.88,-0.003,237.56,-0.0181,10.64,-0.0001,-0.0562,1
2014-04-02,0.0029,0.0553,0.0185,638.04,-0.003,1.1,0.0085,231.6,-0.0012,15.83,0.0015,-0.0008,1
2014-04-03,-0.0011,0.0,-0.0018,821.09,0.001,0.78,-0.0047,195.43,0.0067,40.19,0.0033,0.0214,0
2014-04-04,-0.0125,-0.0939,-0.0268,804.58,0.0041,0.98,0.0146,193.53,0.0085,24.5,-0.0009,0.0441,0
2014-04-07,-0.0108,-0.0376,-0.0072,556.0,0.0012,0.36,-0.004,254.88,-0.0069,10.47,-0.0027,0.1153,0
2014-04-08,0.0038,0.0,-0.0067,573.63,-0.0017,0.26,0.0082,299.55,0.0211,25.96,-0.0065,-0.0437,0
2014-04-09,0.0109,-0.0902,0.0037,519.08,-0.0011,0.19,-0.0024,324.66,0.0101,20.31,-0.0035,-0.0719,1
2014-04-10,-0.0209,-0.022,-0.0171,695.33,0.0044,0.13,0.0112,222.17,-0.0019,22.54,-0.0013,0.1498,0
2014-04-11,-0.0095,0.0113,-0.0072,715.8,0.0013,0.08,-0.0011,261.92,0.0033,12.8,0.0009,0.0717,0
2014-04-14,0.0082,0.057,0.018,460.63,-0.0014,0.33,0.0064,237.21,0.003,10.51,0.0035,-0.054,1
2014-04-15,0.0068,0.0,-0.0075,652.07,0.0047,0.24,-0.0205,215.85,-0.0029,11.18,0.001,-0.031,0
2014-04-16,0.0105,0.0,0.0019,527.87,-0.0013,0.18,0.0024,279.39,0.0001,10.73,-0.0001,-0.0916,1
2014-04-17,0.0014,0.0755,0.0326,470.54,-0.0019,0.12,-0.0074,191.34,0.0052,7.53,0.0003,-0.0578,1
2014-04-22,0.0041,0.0203,-0.0015,392.47,-0.0027,0.1,-0.0057,46.49,-0.0215,11.18,-0.0004,-0.0045,0
2014-04-23,-0.0022,0.1067,-0.0066,547.57,0.0021,0.18,0.0028,250.65,-0.0068,13.26,-0.0008,0.0061,0
2014-04-24,0.0017,-0.009,-0.0041,706.73,-0.0006,0.52,0.0049,202.28,0.0049,12.19,-0.0007,0.0038,0
2014-04-25,-0.0081,-0.0181,-0.006,541.83,0.0038,0.27,0.0079,221.6,-0.0131,8.59,-0.0007,0.0556,0
2014-04-28,0.0032,0.0,0.013,436.32,-0.0014,0.06,-0.0014,231.59,0.0024,11.6,-0.0007,-0.0064,1
2014-04-29,0.0048,0.0,-0.0041,690.83,-0.0001,0.9,-0.0022,218.69,0.0044,10.32,0.0015,-0.0186,0
2014-04-30,0.003,-0.0548,-0.0189,775.0,0.002,0.18,-0.0003,282.98,-0.0152,21.87,-0.0044,-0.0219,0
2014-05-02,-0.0013,0.0293,-0.0103,733.93,0.0018,0.09,0.0152,213.63,0.0034,23.76,-0.0002,-0.0257,0
2014-05-05,0.0019,0.0,0.0077,183.8,-0.001,0.03,0.0049,190.0,-0.0028,8.13,-0.0004,0.0294,1
2014-05-06,-0.009,0.0118,-0.005,458.22,0.0001,0.01,-0.0005,251.21,0.0002,27.54,-0.0051,0.0384,0
2014-05-07,0.0056,-0.0562,-0.0012,637.96,-0.0008,0.02,-0.0151,291.27,0.0128,16.46,0.0015,-0.029,0
2014-05-08,-0.0014,-0.0397,0.0081,765.69,0.0024,0.07,-0.0009,252.61,-0.0051,44.18,0.002,0.0022,1
2014-05-09,0.0015,0.0,0.0046,464.39,-0.0002,0.0,-0.0001,271.34,-0.0027,27.41,0.007,-0.038,1
2014-05-12,0.0097,0.0313,0.0109,357.47,-0.0006,0.02,0.0064,211.65,0.006,12.5,0.0,-0.0534,1
2014-05-13,0.0004,-0.0401,-0.0188,727.06,0.0037,0.02,-0.0008,253.59,0.011,26.8,0.0031,-0.0082,0
2014-05-14,-0.0047,-0.0313,-0.0241,781.34,0.0036,0.03,0.0086,234.48,0.0066,15.35,-0.001,0.0033,0
2014-05-15,-0.0094,-0.0431,-0.0204,1.07,0.0056,0.03,-0.0093,276.06,-0.0085,23.0,-0.0009,0.0822,0
2014-05-16,0.0037,0.0225,0.0108,642.98,-0.0022,0.01,-0.0002,147.9,0.0051,12.15,0.0005,-0.0554,1
2014-05-19,0.0038,-0.0542,0.0094,529.57,-0.0004,0.04,0.0003,121.11,0.0058,10.52,-0.0007,-0.0016,1
2014-05-20,-0.0065,-0.0231,-0.0122,584.96,-0.0012,0.01,0.0006,48.32,-0.0017,7.93,0.0006,0.0435,0
2014-05-21,0.0081,0.0118,0.008,640.58,-0.0016,0.0,-0.005,272.13,0.0159,17.89,0.0007,-0.081,1
2014-05-22,0.0024,0.0117,0.0079,513.95,0.0017,0.0,0.0054,159.18,-0.0032,10.92,0.0019,0.0101,1
2014-05-23,0.0042,-0.0029,-0.007,384.04,-0.0001,0.0,-0.0025,160.56,0.0059,10.91,0.0018,-0.0557,0
2014-05-27,0.006,0.0,-0.0091,545.44,0.0021,0.03,-0.021,174.39,-0.0016,12.49,-0.0006,0.0132,0
2014-05-29,0.0054,0.0216,0.0102,550.56,-0.0007,38.05,-0.0024,205.51,0.0084,12.37,-0.001,-0.0094,1
2014-05-30,0.0018,-0.0106,0.002,590.18,-0.0008,3.84,-0.0085,169.73,-0.0084,10.07,-0.0017,-0.0147,1
2014-06-02,0.0007,0.0319,0.0181,833.25,-0.0006,0.77,-0.0015,159.04,-0.0023,21.37,0.0036,0.0158,1
2014-06-03,-0.0004,0.0307,0.0285,1.28,-0.0041,0.65,0.0005,160.21,0.0019,13.46,-0.0012,0.025,1
2014-06-04,0.0019,-0.0099,0.0027,1.18,-0.0013,0.6,-0.0002,208.54,-0.0002,13.36,0.0014,0.0177,1
2014-06-05,0.0065,-0.0401,-0.0084,236.31,0.0018,1.32,0.0072,200.4,-0.0016,53.91,-0.0038,-0.0331,0
2014-06-06,0.0046,0.0627,0.005,18.73,0.004,0.38,-0.0007,197.76,0.0018,26.06,0.0003,-0.0813,1
2014-06-09,0.0009,0.0497,0.0057,334.52,-0.0094,0.1,0.0011,246.72,0.017,17.92,0.0032,0.0391,1
2014-06-10,-0.0002,0.0375,0.0123,543.5,-0.0027,1.01,0.005,255.6,-0.0006,19.33,0.002,-0.0143,1
2014-06-11,-0.0035,-0.0181,0.0,715.73,0.0012,0.13,0.0008,187.73,0.0005,25.4,-0.0005,0.0555,0
2014-06-12,-0.0071,0.0092,-0.0163,557.5,0.0005,0.13,0.0102,321.5,0.0204,19.6,-0.0027,0.0828,0
2014-06-13,0.0031,0.0364,0.0042,626.31,0.0014,0.15,0.0001,255.39,0.0036,13.68,0.0008,-0.0303,1
2014-06-16,0.0008,0.0013,-0.0021,389.39,0.0017,0.33,0.0009,204.79,-0.0001,1.33,-0.0023,0.0386,0
2014-06-17,0.0022,0.0342,0.0216,562.29,-0.0045,0.82,-0.0025,252.97,-0.0051,10.82,0.0031,-0.0466,1
2014-06-18,0.0077,-0.0661,-0.0237,580.06,0.0028,0.14,0.0006,176.26,-0.0037,20.25,-0.0006,-0.1202,0
2014-06-19,0.0013,0.0,0.012,596.0,0.0047,0.6,0.0325,123.12,0.0043,25.78,-0.0034,0.0009,1
2014-06-20,0.0017,0.0088,-0.005,421.9,-0.0021,0.25,0.0019,31.67,0.0078,13.79,0.0006,0.0217,0
2014-06-23,-0.0001,0.0261,0.0055,392.39,0.0021,0.14,0.0014,175.47,-0.0102,9.91,-0.0013,0.012,1
2014-06-24,-0.0064,-0.0171,-0.0187,481.54,-0.0002,0.22,0.0022,175.21,-0.0013,15.47,0.0007,0.1047,0
2014-06-25,0.0049,0.0522,-0.0062,576.85,0.005,0.29,0.001,249.06,0.0044,27.8,-0.0016,-0.0445,0
2014-06-26,-0.0012,-0.031,-0.0113,580.07,0.002,0.59,-0.0046,195.72,-0.0062,19.95,0.0002,0.0035,0
2014-06-27,0.0019,-0.0085,0.0016,456.9,-0.0014,0.63,0.0022,128.98,-0.0009,16.75,-0.0024,-0.0318,1
2014-06-30,-0.0004,0.0,0.0006,484.61,0.0006,0.74,0.0021,215.33,-0.0035,24.94,-0.0034,0.0275,1
2014-07-01,0.0067,0.0263,0.0138,424.75,0.0007,0.05,0.0035,221.69,-0.0003,18.4,0.0004,-0.0363,1
2014-07-02,0.0007,0.0405,0.0238,615.45,-0.0031,0.23,0.0032,240.07,-0.0082,15.15,0.0018,-0.0296,1
2014-07-03,0.0055,0.0492,0.0049,728.22,-0.0008,0.04,-0.0077,169.94,-0.004,23.38,0.0037,-0.0462,1
2014-07-07,-0.0039,-0.0224,-0.0164,310.15,0.0008,0.09,-0.0036,189.25,-0.0022,11.01,-0.0002,0.0979,0
2014-07-08,-0.007,-0.0155,-0.021,535.16,0.0029,0.01,-0.0004,249.38,-0.0013,7.89,-0.0006,0.0574,0
2014-07-09,0.0046,-0.0551,-0.0012,436.75,-0.0003,0.02,0.0059,250.99,-0.0107,18.69,-0.0022,-0.0275,0
2014-07-10,-0.0041,-0.05,-0.007,759.99,0.0019,0.03,0.0113,238.08,0.0063,13.26,0.0016,0.0807,0
2014-07-11,0.0015,-0.0088,-0.0087,464.63,0.0002,0.11,-0.0013,272.55,-0.0204,11.98,0.0007,-0.0405,0
2014-07-14,0.0048,0.0359,0.0094,232.4,-0.0004,0.1,-0.023,252.68,0.0008,8.43,0.0,-0.0215,1
2014-07-15,-0.0019,0.0345,0.002,673.43,-0.0005,0.37,-0.0072,331.2,-0.0094,26.23,0.0027,0.0118,1
2014-07-16,0.0042,0.0167,-0.0086,497.25,0.0018,0.03,0.0021,240.2,0.0124,16.34,0.0022,-0.0803,0
2014-07-17,-0.0118,-0.082,-0.0348,644.76,0.003,0.02,0.0132,342.87,0.0197,13.44,-0.0007,0.3218,0
2014-07-18,0.0103,0.0804,0.0164,467.55,0.0003,0.03,-0.0057,172.53,-0.0006,20.98,0.0003,-0.1706,1
2014-07-21,-0.0023,0.0169,-0.0052,324.67,0.0011,0.02,0.0034,126.99,0.0142,11.52,0.0004,0.0622,0
2014-07-22,0.005,-0.0325,-0.0012,638.59,-0.0028,0.0,-0.0058,43.19,-0.0016,31.96,0.003,-0.0445,0
2014-07-24,0.0005,0.0446,0.0134,604.11,-0.003,0.0,-0.0107,194.4,-0.0102,17.43,0.0006,0.0278,1
2014-07-25,-0.0048,0.0,-0.014,484.29,0.0028,0.01,0.0097,284.92,0.0002,24.57,0.002,0.0718,0
2014-07-28,0.0003,0.0248,0.0072,429.74,-0.0001,0.05,0.0002,197.82,-0.0041,11.56,0.0,-0.0102,1
2014-07-29,-0.0045,0.0774,-0.0101,626.94,0.0028,0.05,-0.0038,258.06,-0.0069,15.27,0.0024,0.0573,0
2014-07-30,0.0001,0.0295,0.0398,742.48,-0.004,36.19,-0.0026,263.97,-0.0069,29.8,0.0025,0.0038,1
2014-07-31,-0.02,-0.0501,0.0008,921.22,-0.0007,5.66,-0.0105,335.79,-0.0209,24.11,0.0001,0.2716,1
2014-08-01,-0.0029,-0.1036,-0.0265,813.26,0.0029,1.99,0.0096,274.99,-0.003,33.88,-0.0018,0.0047,0
2014-08-04,0.0072,-0.0174,-0.0059,391.47,0.0003,0.92,-0.0046,204.26,0.0042,11.58,0.0003,-0.1122,0
2014-08-05,-0.0097,0.0,0.0016,550.96,-0.003,0.83,-0.0029,242.24,-0.0093,24.5,0.0025,0.1157,1
2014-08-06,0.0,-0.0171,-0.008,775.15,0.0055,0.71,0.0177,263.6,-0.0047,27.74,-0.0013,-0.0296,0
2014-08-07,-0.0056,-0.0609,-0.0243,708.9,0.0028,0.23,0.0031,286.53,0.0043,27.73,0.0012,0.0177,0
2014-08-08,0.0115,0.037,0.0054,813.98,0.0016,0.59,-0.0014,266.01,0.0032,27.75,-0.0019,-0.0534,1
2014-08-11,0.0028,-0.0179,-0.0009,429.66,-0.0009,0.19,-0.0003,241.49,0.0044,8.32,0.001,-0.0977,0
2014-08-12,-0.0016,-0.018,0.0082,471.25,0.0002,0.44,0.0002,242.59,-0.0072,15.29,0.0002,-0.007,1
2014-08-13,0.0067,-0.0459,-0.0118,695.01,0.0024,0.24,0.0031,253.7,0.0023,21.24,0.0013,-0.087,0
2014-08-14,0.0043,0.0,-0.007,719.44,0.0013,0.32,0.0008,350.62,-0.0206,18.88,-0.0001,-0.0372,0
2014-08-15,-0.0001,-0.012,-0.0258,655.66,0.0033,0.2,-0.0072,269.75,0.0185,22.83,-0.0022,0.0588,0
2014-08-18,0.0085,0.0,0.0156,433.69,-0.0033,0.1,-0.0052,157.54,-0.0097,11.65,0.002,-0.0631,1
2014-08-19,0.005,0.0286,0.0038,490.6,0.0013,0.14,-0.002,109.04,-0.02,24.22,0.0037,-0.0089,1
2014-08-20,0.0025,0.1044,0.0104,476.68,0.0014,0.33,-0.0013,22.89,0.0168,22.18,0.0042,-0.0352,1
2014-08-21,0.0029,-0.0084,-0.0078,590.67,-0.0007,0.26,-0.0152,226.34,-0.022,17.39,-0.0009,-0.0017,0
2014-08-22,-0.002,0.0424,-0.0025,603.09,0.0004,0.12,0.0038,191.46,-0.0033,31.68,0.0021,-0.0247,0
2014-08-25,0.0048,0.008,-0.011,381.72,0.0031,0.25,-0.001,137.42,-0.0032,11.96,0.0026,0.0201,0
2014-08-26,0.0011,-0.0159,0.0059,559.05,0.0006,0.07,0.0051,176.28,0.0055,16.42,0.001,-0.006,1
2014-08-27,0.0,0.0403,-0.0154,671.95,0.0032,0.04,-0.0015,174.91,0.0002,19.54,-0.0028,0.0129,0
2014-08-28,-0.0017,-0.0233,-0.0097,730.12,0.0019,0.82,0.0053,262.29,0.0071,19.8,0.0008,0.0229,0
2014-08-29,0.0033,-0.0238,0.003,669.65,-0.0003,0.12,-0.0023,234.97,0.0149,19.82,0.0032,-0.0058,1
2014-09-02,-0.0005,0.073,0.0271,1.21,-0.0032,0.28,-0.0184,320.36,-0.0308,20.3,0.0027,0.0225,1
2014-09-03,-0.0008,-0.0152,-0.0103,1.47,-0.0017,0.28,0.0041,294.4,0.0286,17.19,-0.0015,0.009,0
2014-09-04,-0.0015,0.0308,0.0229,1.58,-0.0013,0.29,-0.003,254.14,-0.0114,42.98,0.0114,0.0227,1
2014-09-05,0.005,-0.0522,0.0024,443.51,0.0031,0.12,0.0006,261.39,-0.0123,39.22,-0.0009,-0.0435,1
2014-09-08,-0.0031,0.0475,0.0087,37.38,0.0013,0.0,-0.0103,277.99,-0.0068,43.3,0.0058,0.0471,1
2014-09-10,0.0036,0.0214,0.0164,836.41,-0.0001,0.1,-0.0026,295.31,-0.0116,58.23,0.0001,-0.0459,1
2014-09-12,-0.006,0.0,0.0231,658.34,-0.0033,0.05,-0.0061,297.77,-0.006,16.34,-0.0008,0.0398,1
2014-09-15,-0.0007,-0.036,-0.0082,565.03,0.0018,0.02,0.003,260.51,0.007,0.74,0.0001,0.0609,0
2014-09-16,0.0075,-0.0074,0.0012,680.05,0.0002,0.0,0.0013,294.72,0.0211,35.28,-0.0002,-0.0984,1
2014-09-17,0.0013,0.0537,0.0108,657.34,0.0013,0.01,-0.0006,305.83,-0.0048,66.61,0.003,-0.0063,1
2014-09-18,0.0049,-0.007,-0.0015,850.39,-0.0035,0.01,-0.007,170.77,-0.0143,32.28,-0.0007,-0.049,0
2014-09-19,-0.0005,0.0071,-0.0153,763.58,0.0041,0.0,-0.0085,92.78,-0.0071,37.09,0.0052,0.0067,0
2014-09-22,-0.008,-0.0211,-0.0019,523.13,0.0018,0.01,0.0012,23.94,-0.0096,18.2,0.0,0.1305,0
2014-09-23,-0.0058,-0.0217,-0.0152,590.95,0.0011,0.01,0.0035,247.77,0.0004,24.75,-0.001,0.0906,0
2014-09-24,0.0078,0.0924,0.0154,580.63,0.0005,0.0,-0.002,282.63,0.0135,30.89,0.0044,-0.1112,1
2014-09-25,-0.0162,-0.0609,-0.0242,632.86,0.0024,0.01,0.0021,248.85,-0.0029,39.06,0.0017,0.1786,0
2014-09-26,0.0086,0.0432,0.0096,724.53,0.0005,0.0,-0.0058,258.89,0.0109,24.32,0.0054,-0.0505,1
2014-09-29,-0.0025,-0.0198,-0.0185,568.4,0.0005,6.34,0.0028,261.25,0.011,21.88,-0.0006,0.0761,0
2014-09-30,-0.0028,0.0,0.0065,892.52,0.0012,0.68,-0.0057,429.25,-0.0361,35.42,0.0039,0.0207,1
2014-10-01,-0.0132,-0.0957,-0.0425,892.53,0.0034,0.18,0.0034,389.25,-0.0047,38.96,0.0003,0.0245,0
2014-10-02,0.0,0.0288,0.0197,895.83,-0.0006,0.18,-0.0003,449.55,0.0031,53.06,-0.0045,-0.0329,1
2014-10-03,0.0112,0.0542,0.0,629.71,-0.002,0.5,-0.0181,342.8,-0.014,55.58,0.0132,-0.0996,0
2014-10-06,-0.0016,-0.0553,-0.0087,569.58,0.002,0.42,0.0122,276.61,0.0067,43.43,-0.009,0.0625,0
2014-10-07,-0.0151,-0.0522,-0.0326,841.26,-0.0001,0.27,0.0041,300.11,-0.0165,42.7,-0.0031,0.1125,0
2014-10-08,0.0175,-0.1102,-0.0098,766.14,0.0006,0.01,-0.0053,373.75,-0.0173,51.01,-0.0043,-0.1215,0
2014-10-09,-0.0207,-0.0088,0.0039,945.17,0.0001,0.02,0.016,345.02,-0.0176,55.45,0.0029,0.2416,1
2014-10-10,-0.0115,-0.0446,-0.0176,711.39,0.0013,0.19,-0.0029,396.53,0.0006,28.19,0.0044,0.1322,0
2014-10-13,-0.0165,-0.0657,-0.021,474.93,-0.0002,0.1,0.0068,292.35,-0.0009,21.54,-0.0035,0.1601,0
2014-10-14,0.0016,-0.0598,-0.0183,959.26,0.0036,0.07,0.0035,475.83,-0.0455,29.92,0.0025,-0.0751,0
2014-10-15,-0.0081,-0.1809,-0.031,1.64,0.006,0.25,0.0085,487.72,-0.0007,116.4,-0.0081,0.1518,0
2014-10-16,0.0001,0.1006,0.0103,1.41,-0.0045,0.01,-0.0029,424.52,0.0112,59.86,-0.0023,-0.04,1
2014-10-17,0.0129,0.1062,0.0223,951.84,-0.0032,0.36,-0.0018,174.14,0.0006,26.57,0.002,-0.1274,1
2014-10-20,0.0091,-0.0657,-0.0122,695.34,0.0009,0.11,0.0046,83.7,-0.0005,17.65,-0.0021,-0.1555,0
2014-10-21,0.0196,0.0339,0.0155,777.38,-0.0013,0.05,0.0056,23.44,0.0012,32.41,0.0043,-0.1341,1
2014-10-22,-0.0073,-0.0109,-0.0031,657.48,0.0004,0.0,-0.005,352.22,-0.0277,34.25,0.0053,0.1113,0
2014-10-23,0.0123,0.0912,0.0257,633.91,-0.0025,0.0,-0.0131,354.84,0.0195,20.05,0.0011,-0.075,1
2014-10-24,0.0071,-0.0228,-0.0048,615.98,0.0006,0.07,0.0022,272.51,-0.0132,25.21,-0.0015,-0.0254,0
2014-10-27,-0.0015,-0.0404,-0.0116,531.58,0.0017,0.28,-0.0017,285.33,-0.0001,22.24,-0.003,-0.0043,0
2014-10-28,0.0119,0.0419,0.0181,568.72,-0.0005,0.05,0.0001,226.07,0.0052,28.26,-0.001,-0.1029,1
2014-10-30,0.0062,-0.0245,-0.0056,795.68,0.0037,0.52,-0.0214,270.07,-0.0131,35.21,0.0023,-0.0416,0
2014-10-31,0.0117,0.0419,0.0117,814.48,0.0002,0.26,-0.0225,294.18,-0.0071,64.77,0.0091,-0.0337,1
2014-11-03,-0.0001,0.0394,0.0046,537.98,-0.001,0.06,-0.0015,386.05,-0.0219,40.07,0.0045,0.0499,1
2014-11-04,-0.0028,0.0,-0.0047,717.7,0.004,0.04,-0.0017,432.76,-0.0202,32.51,-0.0036,0.0109,0
2014-11-05,0.0057,0.0174,0.0047,495.94,-0.0013,0.16,-0.0188,447.69,0.0193,35.2,0.0055,-0.0484,1
2014-11-06,0.0038,0.0456,0.0153,715.47,-0.0002,0.14,-0.0027,292.9,-0.0098,55.06,0.0065,-0.0353,1
2014-11-07,0.0003,-0.0873,-0.034,649.11,0.0009,0.1,0.0239,306.08,0.0095,65.23,-0.0046,-0.0402,0
2014-11-10,0.0031,0.0642,0.0232,424.52,0.0002,0.04,-0.0085,319.49,-0.0159,35.4,0.0021,-0.0343,1
2014-11-11,0.0007,0.0221,0.0047,325.47,-0.0003,0.02,0.0028,314.31,0.007,26.76,-0.0022,0.0197,1
2014-11-12,-0.0007,-0.0143,0.0008,600.0,0.0015,0.02,-0.0034,359.95,-0.0098,32.51,0.0021,0.0077,1
2014-11-13,0.0005,-0.0442,-0.0118,553.24,0.0009,1.05,0.0019,447.01,-0.0385,24.05,-0.0018,0.0591,0
2014-11-14,0.0002,-0.0058,-0.0111,454.09,0.0008,0.49,0.0206,355.25,0.0217,54.44,-0.0018,-0.0348,0
2014-11-17,0.0007,0.0,0.0123,545.48,-0.0005,0.02,-0.0017,279.46,-0.0024,28.65,0.0048,0.0511,1
2014-11-18,0.0051,-0.0156,-0.0098,486.28,-0.0005,0.0,0.0116,186.21,-0.0136,26.25,-0.0041,-0.0093,0
2014-11-19,-0.0015,0.0417,0.0177,725.96,-0.003,0.02,-0.0026,116.28,-0.0004,45.97,0.0008,0.0072,1
2014-11-20,0.002,-0.0305,-0.0085,756.94,0.0034,0.0,-0.0024,28.25,0.0134,38.42,-0.0005,-0.0272,0
2014-11-21,0.0052,-0.0079,-0.0111,565.36,0.0022,0.02,0.0057,275.32,0.0123,55.32,0.0084,-0.0501,0
2014-11-24,0.0029,-0.016,-0.0029,440.46,-0.0006,0.02,-0.0017,194.75,-0.0095,26.08,-0.0023,-0.0217,0
2014-11-25,-0.0012,0.0543,-0.02,574.52,0.0029,0.0,0.0013,294.45,-0.0223,33.88,-0.0028,-0.0293,0
2014-11-26,0.0028,-0.0076,-0.0062,570.86,0.0015,75.3,-0.0004,258.38,-0.0054,27.57,-0.0036,-0.0147,0
2014-11-28,-0.0025,-0.0554,-0.0189,504.95,-0.0002,11.18,-0.0114,552.88,-0.035,26.82,0.0087,0.1044,0
